CodMun;UF;Cod UF;Mun;Pop estimada 2021;Faixa_pop;Regiao
5006358;MS;50;Paranhos;14576;3 - 10001 até 2000;5 - Centro-Oeste
5006408;MS;50;Pedro Gomes;7568;2 - 5001 até 1000;5 - Centro-Oeste
5006606;MS;50;Ponta Por�;95320;5 - 50001 até 10000;5 - Centro-Oeste
5006903;MS;50;Porto Murtinho;17460;3 - 10001 até 2000;5 - Centro-Oeste
5007109;MS;50;Ribas do Rio Pardo;25310;4 - 20001 até 5000;5 - Centro-Oeste
5007208;MS;50;Rio Brilhante;38844;4 - 20001 até 5000;5 - Centro-Oeste
5007307;MS;50;Rio Negro;4758;1 - Até 500;5 - Centro-Oeste
5007406;MS;50;Rio Verde de Mato Grosso;20025;4 - 20001 até 5000;5 - Centro-Oeste
5007505;MS;50;Rochedo;5120;2 - 5001 até 1000;5 - Centro-Oeste
5007554;MS;50;Santa Rita do Pardo;7948;2 - 5001 até 1000;5 - Centro-Oeste
5007695;MS;50;São Gabriel do Oest;27660;4 - 20001 até 5000;5 - Centro-Oeste
5007703;MS;50;Sete Quedas;10751;3 - 10001 até 2000;5 - Centro-Oeste
5007802;MS;50;Selvíri;6555;2 - 5001 até 1000;5 - Centro-Oeste
5007901;MS;50;Sidrolândi;60792;5 - 50001 até 10000;5 - Centro-Oeste
5007935;MS;50;Sonora;20158;4 - 20001 até 5000;5 - Centro-Oeste
5007950;MS;50;Tacuru;11795;3 - 10001 até 2000;5 - Centro-Oeste
5007976;MS;50;Taquarussu;3588;1 - Até 500;5 - Centro-Oeste
5008008;MS;50;Terenos;22721;4 - 20001 até 5000;5 - Centro-Oeste
5008305;MS;50;Três Lagoa;125137;6 - 100001 até 50000;5 - Centro-Oeste
5008404;MS;50;Vicentina;6115;2 - 5001 até 1000;5 - Centro-Oeste
5100102;MT;51;Acorizal;5309;2 - 5001 até 1000;5 - Centro-Oeste
5100201;MT;51;�gua Boa;26679;4 - 20001 até 5000;5 - Centro-Oeste
5100250;MT;51;Alta Floresta;52105;5 - 50001 até 10000;5 - Centro-Oeste
5100300;MT;51;Alto Araguaia;19714;3 - 10001 até 2000;5 - Centro-Oeste
5100359;MT;51;Alto Boa Vista;7092;2 - 5001 até 1000;5 - Centro-Oeste
5100409;MT;51;Alto Garça;12323;3 - 10001 até 2000;5 - Centro-Oeste
5100508;MT;51;Alto Paraguai;11587;3 - 10001 até 2000;5 - Centro-Oeste
5100607;MT;51;Alto Taquari;11413;3 - 10001 até 2000;5 - Centro-Oeste
5100805;MT;51;Apiacá;10431;3 - 10001 até 2000;5 - Centro-Oeste
5101001;MT;51;Araguaiana;3064;1 - Até 500;5 - Centro-Oeste
5101209;MT;51;Araguainha;909;1 - Até 500;5 - Centro-Oeste
5101258;MT;51;Araputanga;17078;3 - 10001 até 2000;5 - Centro-Oeste
5101308;MT;51;Arenápoli;9399;2 - 5001 até 1000;5 - Centro-Oeste
5101407;MT;51;Aripuan�;23067;4 - 20001 até 5000;5 - Centro-Oeste
5101605;MT;51;Barão de Melga�;8165;2 - 5001 até 1000;5 - Centro-Oeste
5101704;MT;51;Barra do Bugres;35642;4 - 20001 até 5000;5 - Centro-Oeste
5101803;MT;51;Barra do Garça;61702;5 - 50001 até 10000;5 - Centro-Oeste
5101852;MT;51;Bom Jesus do Araguaia;6830;2 - 5001 até 1000;5 - Centro-Oeste
5101902;MT;51;Brasnorte;20571;4 - 20001 até 5000;5 - Centro-Oeste
5102504;MT;51;Cácere;95339;5 - 50001 até 10000;5 - Centro-Oeste
5102603;MT;51;Campinápoli;16223;3 - 10001 até 2000;5 - Centro-Oeste
5102637;MT;51;Campo Novo do Parecis;36917;4 - 20001 até 5000;5 - Centro-Oeste
5102678;MT;51;Campo Verde;44033;4 - 20001 até 5000;5 - Centro-Oeste
5102686;MT;51;Campos de Júli;7245;2 - 5001 até 1000;5 - Centro-Oeste
5102694;MT;51;Canabrava do Norte;4711;1 - Até 500;5 - Centro-Oeste
5102702;MT;51;Canarana;22101;4 - 20001 até 5000;5 - Centro-Oeste
5102793;MT;51;Carlinda;10094;3 - 10001 até 2000;5 - Centro-Oeste
5102850;MT;51;Castanheira;8782;2 - 5001 até 1000;5 - Centro-Oeste
5103007;MT;51;Chapada dos Guimarãe;22521;4 - 20001 até 5000;5 - Centro-Oeste
5103056;MT;51;Cláudi;12338;3 - 10001 até 2000;5 - Centro-Oeste
5103106;MT;51;Cocalinho;5716;2 - 5001 até 1000;5 - Centro-Oeste
5103205;MT;51;Colíde;33855;4 - 20001 até 5000;5 - Centro-Oeste
5103254;MT;51;Colniza;41117;4 - 20001 até 5000;5 - Centro-Oeste
5103304;MT;51;Comodoro;21249;4 - 20001 até 5000;5 - Centro-Oeste
5103353;MT;51;Confresa;32076;4 - 20001 até 5000;5 - Centro-Oeste
5103361;MT;51;Conquista DOeste;4163;1 - Até 500;5 - Centro-Oeste
5103379;MT;51;Cotriguaç;20717;4 - 20001 até 5000;5 - Centro-Oeste
5103403;MT;51;Cuiab�;623614;7 - Maior que 500000;5 - Centro-Oeste
5103437;MT;51;Curvelândi;5267;2 - 5001 até 1000;5 - Centro-Oeste
5103452;MT;51;Denise;9626;2 - 5001 até 1000;5 - Centro-Oeste
5103502;MT;51;Diamantino;22311;4 - 20001 até 5000;5 - Centro-Oeste
5103601;MT;51;Dom Aquino;8087;2 - 5001 até 1000;5 - Centro-Oeste
5103700;MT;51;Feliz Natal;14847;3 - 10001 até 2000;5 - Centro-Oeste
5103809;MT;51;Figueirópolis DOest;3411;1 - Até 500;5 - Centro-Oeste
5103858;MT;51;Gaúcha do Nort;7913;2 - 5001 até 1000;5 - Centro-Oeste
5103908;MT;51;General Carneiro;5726;2 - 5001 até 1000;5 - Centro-Oeste
5103957;MT;51;Glória DOest;2990;1 - Até 500;5 - Centro-Oeste
5104104;MT;51;Guarantã do Nort;36439;4 - 20001 até 5000;5 - Centro-Oeste
5104203;MT;51;Guiratinga;15740;3 - 10001 até 2000;5 - Centro-Oeste
5104500;MT;51;Indiava�;2806;1 - Até 500;5 - Centro-Oeste
5104526;MT;51;Ipiranga do Norte;8182;2 - 5001 até 1000;5 - Centro-Oeste
5104542;MT;51;Itanhang�;7030;2 - 5001 até 1000;5 - Centro-Oeste
5104559;MT;51;Itaúb;3609;1 - Até 500;5 - Centro-Oeste
5104609;MT;51;Itiquira;13727;3 - 10001 até 2000;5 - Centro-Oeste
5104807;MT;51;Jaciara;27696;4 - 20001 até 5000;5 - Centro-Oeste
5104906;MT;51;Jangada;8420;2 - 5001 até 1000;5 - Centro-Oeste
5105002;MT;51;Jauru;8377;2 - 5001 até 1000;5 - Centro-Oeste
5105101;MT;51;Juara;35275;4 - 20001 até 5000;5 - Centro-Oeste
5105150;MT;51;Juín;41190;4 - 20001 até 5000;5 - Centro-Oeste
5105176;MT;51;Juruena;16811;3 - 10001 até 2000;5 - Centro-Oeste
5105200;MT;51;Juscimeira;11124;3 - 10001 até 2000;5 - Centro-Oeste
5105234;MT;51;Lambari DOeste;6246;2 - 5001 até 1000;5 - Centro-Oeste
5105259;MT;51;Lucas do Rio Verde;69671;5 - 50001 até 10000;5 - Centro-Oeste
5105309;MT;51;Luciara;2036;1 - Até 500;5 - Centro-Oeste
5105507;MT;51;Vila Bela da Santíssima Trindad;16412;3 - 10001 até 2000;5 - Centro-Oeste
5105580;MT;51;Marcelândi;10107;3 - 10001 até 2000;5 - Centro-Oeste
5105606;MT;51;Matup�;17017;3 - 10001 até 2000;5 - Centro-Oeste
5105622;MT;51;Mirassol dOeste;28135;4 - 20001 até 5000;5 - Centro-Oeste
5105903;MT;51;Nobres;15332;3 - 10001 até 2000;5 - Centro-Oeste
5106000;MT;51;Nortelândi;5858;2 - 5001 até 1000;5 - Centro-Oeste
5106109;MT;51;Nossa Senhora do Livramento;13093;3 - 10001 até 2000;5 - Centro-Oeste
5106158;MT;51;Nova Bandeirantes;16052;3 - 10001 até 2000;5 - Centro-Oeste
5106174;MT;51;Nova Nazar�;4013;1 - Até 500;5 - Centro-Oeste
5106182;MT;51;Nova Lacerda;6861;2 - 5001 até 1000;5 - Centro-Oeste
5106190;MT;51;Nova Santa Helena;3755;1 - Até 500;5 - Centro-Oeste
5106208;MT;51;Nova Brasilândi;3656;1 - Até 500;5 - Centro-Oeste
5106216;MT;51;Nova Canaã do Nort;12876;3 - 10001 até 2000;5 - Centro-Oeste
5106224;MT;51;Nova Mutum;48222;4 - 20001 até 5000;5 - Centro-Oeste
5106232;MT;51;Nova Olímpi;20820;4 - 20001 até 5000;5 - Centro-Oeste
5106240;MT;51;Nova Ubirat�;12492;3 - 10001 até 2000;5 - Centro-Oeste
5106257;MT;51;Nova Xavantina;21695;4 - 20001 até 5000;5 - Centro-Oeste
5106265;MT;51;Novo Mundo;9545;2 - 5001 até 1000;5 - Centro-Oeste
5106273;MT;51;Novo Horizonte do Norte;4069;1 - Até 500;5 - Centro-Oeste
5106281;MT;51;Novo São Joaqui;4837;1 - Até 500;5 - Centro-Oeste
5106299;MT;51;Paranaít;11291;3 - 10001 até 2000;5 - Centro-Oeste
5106307;MT;51;Paranatinga;23250;4 - 20001 até 5000;5 - Centro-Oeste
5106315;MT;51;Novo Santo Antôni;2769;1 - Até 500;5 - Centro-Oeste
5106372;MT;51;Pedra Preta;17547;3 - 10001 até 2000;5 - Centro-Oeste
5106422;MT;51;Peixoto de Azevedo;35695;4 - 20001 até 5000;5 - Centro-Oeste
5106455;MT;51;Planalto da Serra;2637;1 - Até 500;5 - Centro-Oeste
5106505;MT;51;Pocon�;33386;4 - 20001 até 5000;5 - Centro-Oeste
5106653;MT;51;Pontal do Araguaia;6972;2 - 5001 até 1000;5 - Centro-Oeste
5106703;MT;51;Ponte Branca;1525;1 - Até 500;5 - Centro-Oeste
5106752;MT;51;Pontes e Lacerda;46105;4 - 20001 até 5000;5 - Centro-Oeste
5106778;MT;51;Porto Alegre do Norte;12849;3 - 10001 até 2000;5 - Centro-Oeste
5106802;MT;51;Porto dos Gaúcho;5344;2 - 5001 até 1000;5 - Centro-Oeste
5106828;MT;51;Porto Esperidiã;12176;3 - 10001 até 2000;5 - Centro-Oeste
5106851;MT;51;Porto Estrela;2794;1 - Até 500;5 - Centro-Oeste
5107008;MT;51;Poxoré;15936;3 - 10001 até 2000;5 - Centro-Oeste
5107040;MT;51;Primavera do Leste;63876;5 - 50001 até 10000;5 - Centro-Oeste
5107065;MT;51;Querênci;18386;3 - 10001 até 2000;5 - Centro-Oeste
5107107;MT;51;São José dos Quatro Marc;18788;3 - 10001 até 2000;5 - Centro-Oeste
5107156;MT;51;Reserva do Cabaça;2754;1 - Até 500;5 - Centro-Oeste
5107180;MT;51;Ribeirão Cascalheir;10450;3 - 10001 até 2000;5 - Centro-Oeste
5107198;MT;51;Ribeirãozinh;2439;1 - Até 500;5 - Centro-Oeste
5107206;MT;51;Rio Branco;5147;2 - 5001 até 1000;5 - Centro-Oeste
5107248;MT;51;Santa Carmem;4600;1 - Até 500;5 - Centro-Oeste
5107263;MT;51;Santo Afonso;3164;1 - Até 500;5 - Centro-Oeste
5107297;MT;51;São José do Po;4102;1 - Até 500;5 - Centro-Oeste
5107305;MT;51;São José do Rio Cla;21351;4 - 20001 até 5000;5 - Centro-Oeste
5107354;MT;51;São José do Xin;5646;2 - 5001 até 1000;5 - Centro-Oeste
5107404;MT;51;São Pedro da Cip;4823;1 - Até 500;5 - Centro-Oeste
5107578;MT;51;Rondolândi;4069;1 - Até 500;5 - Centro-Oeste
5107602;MT;51;Rondonópoli;239613;6 - 100001 até 50000;5 - Centro-Oeste
5107701;MT;51;Rosário Oest;16999;3 - 10001 até 2000;5 - Centro-Oeste
5107743;MT;51;Santa Cruz do Xingu;2700;1 - Até 500;5 - Centro-Oeste
5107750;MT;51;Salto do Cé;3226;1 - Até 500;5 - Centro-Oeste
5107768;MT;51;Santa Rita do Trivelato;3602;1 - Até 500;5 - Centro-Oeste
5107776;MT;51;Santa Terezinha;8547;2 - 5001 até 1000;5 - Centro-Oeste
5107792;MT;51;Santo Antônio do Lest;5459;2 - 5001 até 1000;5 - Centro-Oeste
5107800;MT;51;Santo Antônio do Leverge;17188;3 - 10001 até 2000;5 - Centro-Oeste
5107859;MT;51;São Félix do Aragua;11934;3 - 10001 até 2000;5 - Centro-Oeste
5107875;MT;51;Sapezal;27485;4 - 20001 até 5000;5 - Centro-Oeste
5107883;MT;51;Serra Nova Dourada;1705;1 - Até 500;5 - Centro-Oeste
5107909;MT;51;Sinop;148960;6 - 100001 até 50000;5 - Centro-Oeste
5107925;MT;51;Sorriso;94941;5 - 50001 até 10000;5 - Centro-Oeste
5107941;MT;51;Tabapor�;9357;2 - 5001 até 1000;5 - Centro-Oeste
5107958;MT;51;Tangará da Serr;107631;6 - 100001 até 50000;5 - Centro-Oeste
5108006;MT;51;Tapurah;14380;3 - 10001 até 2000;5 - Centro-Oeste
5108055;MT;51;Terra Nova do Norte;9284;2 - 5001 até 1000;5 - Centro-Oeste
5108105;MT;51;Tesouro;3761;1 - Até 500;5 - Centro-Oeste
5108204;MT;51;Torixoré;3487;1 - Até 500;5 - Centro-Oeste
5108303;MT;51;União do Su;3455;1 - Até 500;5 - Centro-Oeste
5108352;MT;51;Vale de São Domingo;3124;1 - Até 500;5 - Centro-Oeste
5108402;MT;51;Várzea Grand;290383;6 - 100001 até 50000;5 - Centro-Oeste
5108501;MT;51;Vera;11731;3 - 10001 até 2000;5 - Centro-Oeste
5108600;MT;51;Vila Rica;26946;4 - 20001 até 5000;5 - Centro-Oeste
5108808;MT;51;Nova Guarita;4407;1 - Até 500;5 - Centro-Oeste
5108857;MT;51;Nova Marilândi;3332;1 - Até 500;5 - Centro-Oeste
5108907;MT;51;Nova Maring�;9056;2 - 5001 até 1000;5 - Centro-Oeste
5108956;MT;51;Nova Monte Verde;9375;2 - 5001 até 1000;5 - Centro-Oeste
5200050;GO;52;Abadia de Goiá;9158;2 - 5001 até 1000;5 - Centro-Oeste
5200100;GO;52;Abadiâni;20873;4 - 20001 até 5000;5 - Centro-Oeste
5200134;GO;52;Acreún;22710;4 - 20001 até 5000;5 - Centro-Oeste
5200159;GO;52;Adelândi;2515;1 - Até 500;5 - Centro-Oeste
5200175;GO;52;�gua Fria de Goi�s;5843;2 - 5001 até 1000;5 - Centro-Oeste
5200209;GO;52;�gua Limpa;1809;1 - Até 500;5 - Centro-Oeste
5200258;GO;52;�guas Lindas de Goi�s;222850;6 - 100001 até 50000;5 - Centro-Oeste
5200308;GO;52;Alexâni;28360;4 - 20001 até 5000;5 - Centro-Oeste
5200506;GO;52;Aloândi;1976;1 - Até 500;5 - Centro-Oeste
5200555;GO;52;Alto Horizonte;6796;2 - 5001 até 1000;5 - Centro-Oeste
5200605;GO;52;Alto Paraíso de Goi�;7751;2 - 5001 até 1000;5 - Centro-Oeste
5200803;GO;52;Alvorada do Norte;8749;2 - 5001 até 1000;5 - Centro-Oeste
5200829;GO;52;Amaralina;3875;1 - Até 500;5 - Centro-Oeste
5200852;GO;52;Americano do Brasil;6220;2 - 5001 até 1000;5 - Centro-Oeste
5200902;GO;52;Amorinópoli;3011;1 - Até 500;5 - Centro-Oeste
5201108;GO;52;Anápoli;396526;6 - 100001 até 50000;5 - Centro-Oeste
5201207;GO;52;Anhanguera;1171;1 - Até 500;5 - Centro-Oeste
5201306;GO;52;Anicuns;22113;4 - 20001 até 5000;5 - Centro-Oeste
5201405;GO;52;Aparecida de Goiâni;601844;7 - Maior que 500000;5 - Centro-Oeste
5201454;GO;52;Aparecida do Rio Doce;2474;1 - Até 500;5 - Centro-Oeste
5201504;GO;52;Apor�;4266;1 - Até 500;5 - Centro-Oeste
5201603;GO;52;Araç;3450;1 - Até 500;5 - Centro-Oeste
5201702;GO;52;Aragarça;20410;4 - 20001 até 5000;5 - Centro-Oeste
5201801;GO;52;Aragoiâni;10680;3 - 10001 até 2000;5 - Centro-Oeste
5202155;GO;52;Araguapaz;7795;2 - 5001 até 1000;5 - Centro-Oeste
5202353;GO;52;Arenópoli;2462;1 - Até 500;5 - Centro-Oeste
5202502;GO;52;Aruan�;10340;3 - 10001 até 2000;5 - Centro-Oeste
5202601;GO;52;Aurilândi;3000;1 - Até 500;5 - Centro-Oeste
5202809;GO;52;Avelinópoli;2401;1 - Até 500;5 - Centro-Oeste
5203104;GO;52;Baliza;5418;2 - 5001 até 1000;5 - Centro-Oeste
5203203;GO;52;Barro Alto;11643;3 - 10001 até 2000;5 - Centro-Oeste
5203302;GO;52;Bela Vista de Goiá;31004;4 - 20001 até 5000;5 - Centro-Oeste
5203401;GO;52;Bom Jardim de Goiá;8912;2 - 5001 até 1000;5 - Centro-Oeste
5203500;GO;52;Bom Jesus de Goiá;26069;4 - 20001 até 5000;5 - Centro-Oeste
5203559;GO;52;Bonfinópoli;10120;3 - 10001 até 2000;5 - Centro-Oeste
5203575;GO;52;Bonópoli;4579;1 - Até 500;5 - Centro-Oeste
5203609;GO;52;Brazabrantes;3812;1 - Até 500;5 - Centro-Oeste
5203807;GO;52;Britâni;5815;2 - 5001 até 1000;5 - Centro-Oeste
5203906;GO;52;Buriti Alegre;9515;2 - 5001 até 1000;5 - Centro-Oeste
5203939;GO;52;Buriti de Goiá;2464;1 - Até 500;5 - Centro-Oeste
5203962;GO;52;Buritinópoli;3272;1 - Até 500;5 - Centro-Oeste
5204003;GO;52;Cabeceiras;8098;2 - 5001 até 1000;5 - Centro-Oeste
5204102;GO;52;Cachoeira Alta;12843;3 - 10001 até 2000;5 - Centro-Oeste
5204201;GO;52;Cachoeira de Goiá;1336;1 - Até 500;5 - Centro-Oeste
5204250;GO;52;Cachoeira Dourada;7997;2 - 5001 até 1000;5 - Centro-Oeste
5204300;GO;52;Caç;16525;3 - 10001 até 2000;5 - Centro-Oeste
5204409;GO;52;Caiapôni;19304;3 - 10001 até 2000;5 - Centro-Oeste
5204508;GO;52;Caldas Novas;95183;5 - 50001 até 10000;5 - Centro-Oeste
5204557;GO;52;Caldazinha;3900;1 - Até 500;5 - Centro-Oeste
5204607;GO;52;Campestre de Goiá;3662;1 - Até 500;5 - Centro-Oeste
5204656;GO;52;Campinaç;3628;1 - Até 500;5 - Centro-Oeste
5204706;GO;52;Campinorte;12880;3 - 10001 até 2000;5 - Centro-Oeste
5204805;GO;52;Campo Alegre de Goiá;7884;2 - 5001 até 1000;5 - Centro-Oeste
5204854;GO;52;Campo Limpo de Goiá;8087;2 - 5001 até 1000;5 - Centro-Oeste
5204904;GO;52;Campos Belos;20124;4 - 20001 até 5000;5 - Centro-Oeste
5204953;GO;52;Campos Verdes;1526;1 - Até 500;5 - Centro-Oeste
5205000;GO;52;Carmo do Rio Verde;10299;3 - 10001 até 2000;5 - Centro-Oeste
5205059;GO;52;Castelândi;3380;1 - Até 500;5 - Centro-Oeste
5205109;GO;52;Catalã;113091;6 - 100001 até 50000;5 - Centro-Oeste
5205208;GO;52;Catura�;5132;2 - 5001 até 1000;5 - Centro-Oeste
5205307;GO;52;Cavalcante;9740;2 - 5001 até 1000;5 - Centro-Oeste
5205406;GO;52;Ceres;22407;4 - 20001 até 5000;5 - Centro-Oeste
5205455;GO;52;Cezarina;8794;2 - 5001 até 1000;5 - Centro-Oeste
5205471;GO;52;Chapadão do C�;10797;3 - 10001 até 2000;5 - Centro-Oeste
5205497;GO;52;Cidade Ocidental;74370;5 - 50001 até 10000;5 - Centro-Oeste
5205513;GO;52;Cocalzinho de Goiá;20771;4 - 20001 até 5000;5 - Centro-Oeste
5205521;GO;52;Colinas do Sul;3339;1 - Até 500;5 - Centro-Oeste
5205703;GO;52;Córrego do Our;2254;1 - Até 500;5 - Centro-Oeste
5205802;GO;52;Corumbá de Goi�;11223;3 - 10001 até 2000;5 - Centro-Oeste
5205901;GO;52;Corumbaíb;10012;3 - 10001 até 2000;5 - Centro-Oeste
5206206;GO;52;Cristalina;61385;5 - 50001 até 10000;5 - Centro-Oeste
5206305;GO;52;Cristianópoli;2962;1 - Até 500;5 - Centro-Oeste
5206404;GO;52;Crixá;17136;3 - 10001 até 2000;5 - Centro-Oeste
5206503;GO;52;Cromíni;3458;1 - Até 500;5 - Centro-Oeste
5206602;GO;52;Cumari;2820;1 - Até 500;5 - Centro-Oeste
5206701;GO;52;Damianópoli;3302;1 - Até 500;5 - Centro-Oeste
5206800;GO;52;Damolândi;2944;1 - Até 500;5 - Centro-Oeste
5206909;GO;52;Davinópoli;2094;1 - Até 500;5 - Centro-Oeste
5207105;GO;52;Diorama;2477;1 - Até 500;5 - Centro-Oeste
5207253;GO;52;Doverlândi;7174;2 - 5001 até 1000;5 - Centro-Oeste
5207352;GO;52;Edealina;3678;1 - Até 500;5 - Centro-Oeste
5207402;GO;52;Edéi;12559;3 - 10001 até 2000;5 - Centro-Oeste
5207501;GO;52;Estrela do Norte;3253;1 - Até 500;5 - Centro-Oeste
5207535;GO;52;Faina;6527;2 - 5001 até 1000;5 - Centro-Oeste
5207600;GO;52;Fazenda Nova;5471;2 - 5001 até 1000;5 - Centro-Oeste
5207808;GO;52;Firminópoli;13604;3 - 10001 até 2000;5 - Centro-Oeste
5207907;GO;52;Flores de Goiá;17415;3 - 10001 até 2000;5 - Centro-Oeste
5208004;GO;52;Formosa;125705;6 - 100001 até 50000;5 - Centro-Oeste
5208103;GO;52;Formoso;4098;1 - Até 500;5 - Centro-Oeste
5208152;GO;52;Gameleira de Goiá;3923;1 - Até 500;5 - Centro-Oeste
5208301;GO;52;Divinópolis de Goi�;4701;1 - Até 500;5 - Centro-Oeste
5208400;GO;52;Goianápoli;11217;3 - 10001 até 2000;5 - Centro-Oeste
5208509;GO;52;Goiandira;5650;2 - 5001 até 1000;5 - Centro-Oeste
5208608;GO;52;Goianési;72045;5 - 50001 até 10000;5 - Centro-Oeste
5208707;GO;52;Goiâni;1555626;7 - Maior que 500000;5 - Centro-Oeste
5208806;GO;52;Goianira;46278;4 - 20001 até 5000;5 - Centro-Oeste
5208905;GO;52;Goiá;22122;4 - 20001 até 5000;5 - Centro-Oeste
5209101;GO;52;Goiatuba;34307;4 - 20001 até 5000;5 - Centro-Oeste
5209150;GO;52;Gouvelândi;6076;2 - 5001 até 1000;5 - Centro-Oeste
5209200;GO;52;Guap�;14206;3 - 10001 até 2000;5 - Centro-Oeste
5209291;GO;52;Guaraít;1905;1 - Até 500;5 - Centro-Oeste
5209408;GO;52;Guarani de Goiá;3801;1 - Até 500;5 - Centro-Oeste
5209457;GO;52;Guarinos;1681;1 - Até 500;5 - Centro-Oeste
5209606;GO;52;Heitora�;3742;1 - Até 500;5 - Centro-Oeste
5209705;GO;52;Hidrolândi;22533;4 - 20001 até 5000;5 - Centro-Oeste
5209804;GO;52;Hidrolina;3450;1 - Até 500;5 - Centro-Oeste
5209903;GO;52;Iaciara;14215;3 - 10001 até 2000;5 - Centro-Oeste
5209937;GO;52;Inaciolândi;6275;2 - 5001 até 1000;5 - Centro-Oeste
5209952;GO;52;Indiara;15962;3 - 10001 até 2000;5 - Centro-Oeste
5210000;GO;52;Inhumas;53655;5 - 50001 até 10000;5 - Centro-Oeste
5210109;GO;52;Ipameri;27365;4 - 20001 até 5000;5 - Centro-Oeste
5210158;GO;52;Ipiranga de Goiá;2892;1 - Até 500;5 - Centro-Oeste
5210208;GO;52;Ipor�;31471;4 - 20001 até 5000;5 - Centro-Oeste
5210307;GO;52;Israelândi;2772;1 - Até 500;5 - Centro-Oeste
5210406;GO;52;Itabera�;44329;4 - 20001 até 5000;5 - Centro-Oeste
5210562;GO;52;Itaguari;4684;1 - Até 500;5 - Centro-Oeste
5210604;GO;52;Itaguaru;5184;2 - 5001 até 1000;5 - Centro-Oeste
5210802;GO;52;Itaj�;4412;1 - Até 500;5 - Centro-Oeste
5210901;GO;52;Itapaci;23850;4 - 20001 até 5000;5 - Centro-Oeste
5211008;GO;52;Itapirapu�;4380;1 - Até 500;5 - Centro-Oeste
5211206;GO;52;Itapuranga;25597;4 - 20001 até 5000;5 - Centro-Oeste
5211305;GO;52;Itarum�;7337;2 - 5001 até 1000;5 - Centro-Oeste
5211404;GO;52;Itauç;8968;2 - 5001 até 1000;5 - Centro-Oeste
5211503;GO;52;Itumbiara;106845;6 - 100001 até 50000;5 - Centro-Oeste
5211602;GO;52;Ivolândi;2295;1 - Até 500;5 - Centro-Oeste
5211701;GO;52;Jandaia;6001;2 - 5001 até 1000;5 - Centro-Oeste
5211800;GO;52;Jaragu�;52160;5 - 50001 até 10000;5 - Centro-Oeste
5211909;GO;52;Jata�;103221;6 - 100001 até 50000;5 - Centro-Oeste
5212006;GO;52;Jaupaci;2843;1 - Até 500;5 - Centro-Oeste
5212055;GO;52;Jesúpoli;2497;1 - Até 500;5 - Centro-Oeste
5212105;GO;52;Joviâni;7417;2 - 5001 até 1000;5 - Centro-Oeste
5212204;GO;52;Jussara;18266;3 - 10001 até 2000;5 - Centro-Oeste
5212253;GO;52;Lagoa Santa;1652;1 - Até 500;5 - Centro-Oeste
5212303;GO;52;Leopoldo de Bulhõe;7663;2 - 5001 até 1000;5 - Centro-Oeste
5212501;GO;52;Luziâni;214645;6 - 100001 até 50000;5 - Centro-Oeste
5212600;GO;52;Mairipotaba;2358;1 - Até 500;5 - Centro-Oeste
5212709;GO;52;Mamba�;9277;2 - 5001 até 1000;5 - Centro-Oeste
5212808;GO;52;Mara Rosa;9234;2 - 5001 até 1000;5 - Centro-Oeste
5212907;GO;52;Marzagã;2263;1 - Até 500;5 - Centro-Oeste
5212956;GO;52;Matrinch�;4321;1 - Até 500;5 - Centro-Oeste
5213004;GO;52;Maurilândi;14568;3 - 10001 até 2000;5 - Centro-Oeste
5213053;GO;52;Mimoso de Goiá;2575;1 - Até 500;5 - Centro-Oeste
5213087;GO;52;Minaç;28518;4 - 20001 até 5000;5 - Centro-Oeste
5213103;GO;52;Mineiros;69477;5 - 50001 até 10000;5 - Centro-Oeste
5213400;GO;52;Moipor�;1471;1 - Até 500;5 - Centro-Oeste
5213509;GO;52;Monte Alegre de Goiá;8759;2 - 5001 até 1000;5 - Centro-Oeste
5213707;GO;52;Montes Claros de Goiá;8037;2 - 5001 até 1000;5 - Centro-Oeste
5213756;GO;52;Montividiu;13935;3 - 10001 até 2000;5 - Centro-Oeste
5213772;GO;52;Montividiu do Norte;4538;1 - Até 500;5 - Centro-Oeste
5213806;GO;52;Morrinhos;46955;4 - 20001 até 5000;5 - Centro-Oeste
5213855;GO;52;Morro Agudo de Goiá;2217;1 - Até 500;5 - Centro-Oeste
5213905;GO;52;Mossâmede;4120;1 - Até 500;5 - Centro-Oeste
5214002;GO;52;Mozarlândi;16077;3 - 10001 até 2000;5 - Centro-Oeste
5214051;GO;52;Mundo Novo;4540;1 - Até 500;5 - Centro-Oeste
5214101;GO;52;Mutunópoli;3749;1 - Até 500;5 - Centro-Oeste
5214408;GO;52;Nazári;9375;2 - 5001 até 1000;5 - Centro-Oeste
5214507;GO;52;Nerópoli;30931;4 - 20001 até 5000;5 - Centro-Oeste
5214606;GO;52;Niquelândi;47064;4 - 20001 até 5000;5 - Centro-Oeste
5214705;GO;52;Nova Améric;2362;1 - Até 500;5 - Centro-Oeste
5214804;GO;52;Nova Aurora;2236;1 - Até 500;5 - Centro-Oeste
5214838;GO;52;Nova Crixá;13020;3 - 10001 até 2000;5 - Centro-Oeste
5214861;GO;52;Nova Glóri;8063;2 - 5001 até 1000;5 - Centro-Oeste
5214879;GO;52;Nova Iguaçu de Goi�;2939;1 - Até 500;5 - Centro-Oeste
5214903;GO;52;Nova Roma;3208;1 - Até 500;5 - Centro-Oeste
5215009;GO;52;Nova Veneza;10193;3 - 10001 até 2000;5 - Centro-Oeste
5215207;GO;52;Novo Brasil;2775;1 - Até 500;5 - Centro-Oeste
